Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5340436,2017-06-08 15:47:00,2017-03-14 11:47:06,5867762,550000938,0,93,251,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/005215/SRR5340436,SRX2637178,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP101811,PRJNA379015,2,379015,SRS2045271,SAMN06565520,simple,9606,Homo sapiens,GSM2535837,,,,,,,no,,,,,GEO,SRA545473,,public,D0522846FD89EFC900AF947A243F7BBF,E651A014D8E26A88F3E0E664FF2F891D
SRR4246911,2016-09-30 15:56:37,2016-09-15 17:21:50,44372363,4437236300,44372363,100,2862,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004147/SRR4246911,SRX2166959,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090070,PRJNA343287,,343287,SRS1694853,SAMN05774346,simple,9606,Homo sapiens,GSM2316488,,,,,,,no,,,,,GEO,SRA472300,,public,1EDD72BCA02FC3C38DD22EC74C5CCEEF,4F290212E1E4E0F51E91226E3A272C3D
ERR1923817,2017-04-21 07:40:43,2017-04-21 08:17:57,13253549,994016175,0,75,647,,https://sra-download.ncbi.nlm.nih.gov/traces/era18/ERR/ERR1923/ERR1923817,ERX1981544,NOGTXP3_s,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP022527,PRJEB20378,,383819,ERS1661895,SAMEA103972727,simple,9606,Homo sapiens,E-MTAB-5658:NOGTXP3,,,,,,,no,,,,,CCHMC,ERA879615,,public,D416A22010B1ED072D0D24E1A8366593,569787DBCB0019CDC3E61B3EF8AA4D8B
SRR1045600,2013-12-31 11:41:38,2013-12-30 16:08:06,20485576,4097115200,20485576,200,2786,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001021/SRR1045600,SRX263865,polyA-RNA-seq_STL002PA_r1a,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000941,PRJNA34535,2,34535,SRS366517,SAMN01737669,simple,9606,Homo sapiens,STL002PA-01,,,,,,,no,,,,,UCSD,SRA009129,,public,C9821014126B7A50556A42973B678C20,82C0722C703F7BD80AD932C04A850629
SRR3650080,2016-07-05 16:42:15,2016-06-08 18:33:46,1291659,129165900,0,100,42,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003564/SRR3650080,SRX1832175,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP076307,PRJNA325005,2,325005,SRS1493253,SAMN05217479,simple,9606,Homo sapiens,GSM2194325,,,,,,,no,,,,,GEO,SRA431928,,public,08D0BA297279D100626397E13A30A5A5,4B768CCF7244ABA0430910900C92CD29
SRR3133930,2016-12-09 15:56:29,2016-01-29 12:57:18,29455733,5950058066,29455733,202,3882,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003060/SRR3133930,SRX1553130,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP069063,PRJNA310195,2,310195,SRS1269040,SAMN04448173,simple,9606,Homo sapiens,GSM2051137,,,,,,,no,,,,,GEO,SRA343119,,public,65F7CED8BFA437D46F860560EDD170C8,9B99B6625287439E1DCEF0D8C3C784F0
SRR1821630,2015-05-21 16:55:06,2015-02-27 11:10:02,214057,11130964,0,52,6,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/001778/SRR1821630,SRX893227,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP055569,PRJNA276634,2,276634,SRS859166,SAMN03379199,simple,9606,Homo sapiens,GSM1620629,,,,,,,no,,,,,GEO,SRA244879,,public,A03D17E3D48F49A93B14F49E7EDB7809,F6EFC9D3E180631DDD6D81C09B87C9B4
SRR3128549,2016-07-08 16:13:15,2016-01-27 21:48:21,687258,68725800,0,100,30,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003055/SRR3128549,SRX1549160,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP068957,PRJNA309972,2,309972,SRS1265374,SAMN04443299,simple,9606,Homo sapiens,GSM2048046,,,,,,,no,,,,,GEO,SRA342032,,public,E54EBD13F214973D2B26F7B336A811CE,4E6EE66B90E9198DA8DB7CEC885BD240
SRR3534362,2016-09-06 15:49:11,2016-05-17 12:49:07,1080262,108026200,0,100,60,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003451/SRR3534362,SRX1768836,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP075248,PRJNA321741,2,321741,SRS1441509,SAMN05003179,simple,9606,Homo sapiens,GSM2154183,,,,,,,no,,,,,GEO,SRA426370,,public,0CBB53BF426148769C34F144C7D0426D,A74F166728AD5EF3D8FDAB185AAAA3D3
SRR2972268,2016-09-26 18:34:20,2015-12-03 12:34:27,1423560,287559120,1423560,202,115,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002902/SRR2972268,SRX1461638,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066963,PRJNA304993,2,304993,SRS1188724,SAMN04312996,simple,9606,Homo sapiens,GSM1962532,,,,,,,no,,,,,GEO,SRA314792,,public,59E9D2278ED39458759BC716C9E2D1C6,0E9306C65EA131E657F602FCF69B6B74
SRR2136504,2016-05-09 17:53:27,2015-07-30 18:50:34,111968546,28216073592,111968546,252,9679,,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/002086/SRR2136504,SRX1125818,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061856,PRJNA291538,2,291538,SRS1017788,SAMN03945359,simple,9606,Homo sapiens,GSM1838921,,,,,,,no,,,,,GEO,SRA281158,,public,37491E64B80957F405DAE38F1EAE3B8F,0858CDBB6AD2244E5D8365A0935A543C
SRR4247129,2016-09-30 15:56:21,2016-09-15 18:42:27,1554007,111888504,1554007,72,72,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004147/SRR4247129,SRX2167175,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090072,PRJNA343284,,343284,SRS1695072,SAMN05776978,simple,9606,Homo sapiens,GSM2311966,,,,,,,no,,,,,GEO,SRA472324,,public,7D4A5C88C92AB75719CBE0B614E4BB17,6455B84A28CD62917D74596707C30873
SRR1544489,2015-02-04 02:05:44,2014-08-12 12:54:23,37908463,7657509526,37908463,202,4944,,https://sra-download.ncbi.nlm.nih.gov/traces/sra7/SRR/001508/SRR1544489,SRX675939,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045441,PRJNA258058,2,258058,SRS679544,SAMN02983123,simple,9606,Homo sapiens,GSM1473784,,,,,,,no,,,,,GEO,SRA178982,,public,6C691FAD0F2CE984DE87A4493B271C27,59A4246A4FD8C2AF030BC0C8E4857CE3
SRR5185240,2017-02-13 15:45:15,2017-01-18 14:21:03,4793900,728672800,4793900,152,272,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005063/SRR5185240,SRX2501262,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP081477,PRJNA338759,2,338759,SRS1927643,SAMN06238567,simple,9606,Homo sapiens,GSM2462396,,,,,,,no,,,,,GEO,SRA451818,,public,637C2CB59F4DCB9D1AE820E213A373C8,506E5D1E0F786B6FAC11EEB16DD3F256
SRR4247077,2016-09-30 15:56:21,2016-09-15 18:40:58,718646,51742512,718646,72,33,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004147/SRR4247077,SRX2167123,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090072,PRJNA343284,,343284,SRS1695019,SAMN05776463,simple,9606,Homo sapiens,GSM2311914,,,,,,,no,,,,,GEO,SRA472324,,public,0E69B877696F54E56093E20CFAA49E4C,67C4AE347E86F05ACE781CB23ACF6FF6
SRR1923081,2015-08-27 16:25:22,2015-03-21 00:02:19,17115747,3457380894,17115747,202,2199,,https://sra-download.ncbi.nlm.nih.gov/traces/sra26/SRR/001878/SRR1923081,SRX963268,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP056395,PRJNA279024,2,279024,SRS878707,SAMN03436245,simple,9606,Homo sapiens,GSM1639786,,,,,,,no,,,,,GEO,SRA248135,,public,D5C13560A499B16675340699B4DA85E2,3E72E0AC3463B15F0FAD3BC8337B45A3
SRR5676838,2017-07-31 16:21:13,2017-06-13 13:36:04,1784999,229549656,1784999,128,85,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005543/SRR5676838,SRX2912338,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP109040,PRJNA390180,2,390180,SRS2278634,SAMN07223785,simple,9606,Homo sapiens,GSM2665809,,,,,,,no,,,,,GEO,SRA573672,,public,C2DA6ACB81887D13429FDE573063DC16,FB87C11E3AA050248ADD19567F551574
SRR3052462,2017-05-15 17:09:24,2015-12-23 16:47:25,4779834,243771534,0,51,155,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002980/SRR3052462,SRX1500805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP067759,PRJNA306878,2,306878,SRS1222556,SAMN04365595,simple,9606,Homo sapiens,GSM1980502,,,,,,,no,,,,,GEO,SRA322626,,public,E5202A147A41E5142DF92BAD5CC3202B,A7DE2D079BC8DDFE8F6DFB18E20FA0BA
SRR3574341,2017-04-13 00:00:20,2016-05-23 14:09:10,36173024,5498299648,36173024,152,2022,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003490/SRR3574341,SRX1793594,113,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP075557,PRJNA322287,,322287,SRS1462962,SAMN05150301,simple,9606,Homo sapiens,MCF10A edited,,,,,not applicable,,no,,,,,,SRA428281,,public,50D4852951136F803B0E2AB3A6DA69F2,60DC40DA8F99E89665D87CDC894D7B24
SRR1535550,2015-07-22 17:07:57,2015-12-02 18:16:10,8001517,392074333,0,49,272,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/001499/SRR1535550,SRX668713,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045214,PRJNA257365,2,257365,SRS673076,SAMN02950963,simple,9606,Homo sapiens,GSM1464106,,,,,,,no,,,,,GEO,SRA177782,,public,9B7EBC7B16142A277F5D8471FFC35B02,FB86C81B37902831655291E9FEE256F5
SRR2972184,2016-09-26 18:34:20,2015-12-03 12:25:16,1365712,275873824,1365712,202,108,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002902/SRR2972184,SRX1461554,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066963,PRJNA304993,2,304993,SRS1188807,SAMN04312863,simple,9606,Homo sapiens,GSM1962448,,,,,,,no,,,,,GEO,SRA314792,,public,9A605471EF560B292881D4EBE3B5752A,F5FA583A38E747F8ADFCC4A4FEA9D6AE
SRR1947619,2015-04-03 17:06:09,2015-04-01 18:07:09,72174496,3648786918,0,50,2507,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/001901/SRR1947619,SRX974189,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP056733,PRJNA279959,2,279959,SRS889353,SAMN03452403,simple,9606,Homo sapiens,GSM1647087,,,,,,,no,,,,,GEO,SRA249460,,public,6F14360606BCAD00A200C8B4F0E62180,9B18F89FA7A4BD27B598268B1D2482D8
SRR5625975,2017-05-31 14:31:19,2017-05-31 14:13:21,35736318,1786815900,0,50,602,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005494/SRR5625975,SRX2866524,VA9,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP108128,PRJNA388204,,388204,SRS2236963,SAMN07173659,simple,9606,Homo sapiens,VA9,,,,,male,,no,,,,,,SRA567281,,public,8C257D39937CA2B1146502D60D6C1D99,3D871708B839D8162754A3D233752F95
SRR5185507,2017-03-12 12:13:19,2017-01-18 15:24:36,4741441,474144100,4741441,100,203,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005063/SRR5185507,SRX2501529,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP096986,PRJNA362458,2,362458,SRS1927910,SAMN06239046,simple,9606,Homo sapiens,GSM2462644,,,,,,,no,,,,,GEO,SRA528421,,public,8BF9C2A1A273485295D09128E8FB24D6,E9684B44105C662A84036F11941386B8
SRR3493881,2017-06-30 12:48:07,2016-05-10 14:37:17,11716072,597519672,0,51,238,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003411/SRR3493881,SRX1753767,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074749,PRJNA321152,2,321152,SRS1430640,SAMN04966280,simple,9606,Homo sapiens,GSM2147992,,,,,,,no,,,,,GEO,SRA424576,,public,F1889DE83D40392BA793EB80AEDE40FB,A5FA7E2EB2203C909A23DE3238454066
ERR1307267,2016-04-09 12:44:30,2016-04-09 14:50:49,4803402,206546286,0,43,217,,https://sra-download.ncbi.nlm.nih.gov/traces/era14/ERR/ERR1307/ERR1307267,ERX1378890,E3.53.3438,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP012552,PRJEB11202,,317849,ERS1079349,SAMEA3892215,simple,9606,Homo sapiens,E-MTAB-39291457618732:E3.53.3438,,,,,,,no,,,,,Sophie Petropolous,ERA572413,,public,17EB20A5123F3844349F6B6CDF5AE4DE,7160BEB9CEFCE4085D05F9904A246DCD
SRR2954290,2017-09-05 16:20:12,2015-11-23 15:49:33,76551716,15310343200,76551716,200,9779,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002885/SRR2954290,SRX1446830,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066571,PRJNA303170,2,303170,SRS1174558,SAMN04287708,simple,9606,Homo sapiens,GSM1949079,,,,,,,no,,,,,GEO,SRA313112,,public,777627793BF190A8BB8E869267956B21,4DEA5185AECB0233AA6D3CA1774B5436
SRR772400,2013-04-01 15:32:09,2013-03-14 09:31:43,1769484,88474200,0,50,78,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/000754/SRR772400,SRX249128,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP019272,PRJNA193159,2,193159,SRS401217,SAMN01978056,simple,9606,Homo sapiens,GSM1098229,,,,,,,no,,,,,GEO,SRA068968,,public,5D4AB7D90464AAA70CE6EA1A65579661,529683942699AC494845D81046B99726
SRR4251827,2016-09-30 15:56:31,2016-09-16 11:45:57,2519196,251919600,2519196,100,161,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004152/SRR4251827,SRX2171828,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090061,PRJNA343288,,343288,SRS1699506,SAMN05780754,simple,9606,Homo sapiens,GSM2318046,,,,,,,no,,,,,GEO,SRA472738,,public,69F1374101B98C803D17B5BD386A5D62,484EC3B02CE526EF163222AE3EB63D15
SRR5373924,2017-06-22 00:01:14,2017-03-25 12:12:02,661861,132372200,661861,200,66,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005247/SRR5373924,SRX2669300,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102427,PRJNA380268,2,380268,SRS2068662,SAMN06639082,simple,9606,Homo sapiens,GSM2547314,,,,,,,no,,,,,GEO,SRA548980,,public,0EABD085EE4C17D6DDE47C4E0FFC7CB9,9D11CE5333CC6AFF401F5E0EC72CB71C
ERR1916481,2017-04-17 07:47:17,2017-04-21 10:40:32,28602786,1430139300,0,50,682,,https://sra-download.ncbi.nlm.nih.gov/traces/era18/ERR/ERR1916/ERR1916481,ERX1974183,273H-2_s,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP022458,PRJEB20313,,383134,ERS1648928,SAMEA103959760,simple,9606,Homo sapiens,E-MTAB-5652:273H-2,,,,,,,no,,,,,Donnelly Sequencing Centre,ERA873529,,public,47121BE18D2A1491D781EE1B00E6F98E,581B7EC9E71212FB097255810F901DAD
ERR1743804,2016-11-30 09:17:19,2016-12-02 03:30:29,25204378,3780656700,25204378,150,766,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era15/ERR/ERR1743/ERR1743804,ERX1813010,DN455153V:F3,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2500,ERP007111,PRJEB7388,,281189,ERS1576654,SAMEA4089843,simple,9606,Homo sapiens,SAMEA4089843,,,,,male,,no,,,,,The Wellcome Trust Sanger Institute,ERA769177,,public,DEA65CC4D131E2249BB3858FD1554941,176CCC7C7AF3CD97C893BB4A50E42A27
ERR1840966,2017-05-15 14:25:30,,0,0,0,0,0,,,ERX1902943,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP021420,PRJEB19394,,386653,ERS1560775,SAMEA91995418,simple,9606,Homo sapiens,ATL67,,,,,,,no,,,,,GIGA-R UNIVERSITY OF LIEGE,ERA814521,,public,,
SRR1264122,2014-05-09 16:49:05,2014-04-26 13:03:21,4000000,808000000,4000000,202,470,,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/001234/SRR1264122,SRX528192,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP041471,PRJNA245468,2,245468,SRS598097,SAMN02737865,simple,9606,Homo sapiens,GSM1375521,,,,,,,no,,,,,GEO,SRA160031,,public,B80948FC25D554A43B8B64CDC4DEEDC7,CE1C112BB4C28C833F1D37BD5C8D444F
SRR5175470,2017-03-12 12:13:15,2017-01-13 12:27:03,2004335,200433500,2004335,100,92,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005054/SRR5175470,SRX2491732,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP096727,PRJNA361254,2,361254,SRS1921662,SAMN06228747,simple,9606,Homo sapiens,GSM2457280,,,,,,,no,,,,,GEO,SRA527201,,public,755174E3AC077169E02E8CF8275502F8,66D421B40ED020F72A05FC564B91DC37
SRR1013970,2013-10-23 16:08:22,2013-10-21 17:09:35,14236737,726073587,0,51,474,,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/000990/SRR1013970,SRX366064,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP031698,PRJNA223326,2,223326,SRS492355,SAMN02378764,simple,9606,Homo sapiens,GSM1246703,,,,,,,no,,,,,GEO,SRA107688,,public,C8E8CBEC1C41FFD5865CD1534444EA5E,4EC61BFE8FF8EEA8F37D441D4B882B52
SRR4247847,2016-09-30 15:56:21,2016-09-15 19:06:51,618115,44504280,618115,72,28,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004148/SRR4247847,SRX2167893,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090072,PRJNA343284,,343284,SRS1695790,SAMN05778498,simple,9606,Homo sapiens,GSM2312684,,,,,,,no,,,,,GEO,SRA472324,,public,B7F80EFA5A87BBC301521E53EBE954BA,DF9F23D59BF26D5F1E1F6B608FF0AE52
ERR1673173,2016-10-06 09:52:09,2016-10-06 12:31:19,595672,148918000,595672,250,38,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1673/ERR1673173,ERX1743225,17433071,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,850,0,ILLUMINA,Illumina HiSeq 2000,ERP016000,PRJEB14362,,325750,ERS1290525,SAMEA4379076,simple,9606,Homo sapiens,SAMEA4379076,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA716386,,public,55BB7D355455A429D28DFDB14F3B9401,0301D8235F4E6A5774A8DB1FA7901CDB
SRR3534790,2016-09-06 15:49:11,2016-05-17 13:19:21,1674046,167404600,0,100,111,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003451/SRR3534790,SRX1769267,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP075248,PRJNA321741,2,321741,SRS1441937,SAMN05003430,simple,9606,Homo sapiens,GSM2154611,,,,,,,no,,,,,GEO,SRA426370,,public,5BD463FDE638B288931F3CA010FD6158,F7C6FDD1B6F553E8E8E963892F6EDCEE
SRR2013569,2015-06-08 15:01:48,2015-05-07 16:24:25,2493983,503784566,2493983,202,298,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/001966/SRR2013569,SRX1021374,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050499,PRJNA269154,2,269154,SRS931451,SAMN03612196,simple,9606,Homo sapiens,GSM1677600,,,,,,,no,,,,,GEO,SRA208165,,public,7BDB6F3628D39F44592C08342CCF6AC8,FFBFBFBE75DB424B9046CEDA131814D4
SRR4249165,2016-09-30 15:56:21,2016-09-15 19:30:37,2614928,188274816,2614928,72,78,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004149/SRR4249165,SRX2169211,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090072,PRJNA343284,,343284,SRS1697107,SAMN05778988,simple,9606,Homo sapiens,GSM2314011,,,,,,,no,,,,,GEO,SRA472324,,public,F74845CB991BDCAC93224F5FE2A0771B,D8746CEB8AD93630AF797805A55C2B71
ERR188197,2012-11-07 02:23:15,2012-11-07 02:23:11,29464398,4478588496,29464398,152,3088,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR188/ERR188197,ERX162740,HG00341.2.M_111216_7 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185404,SAMEA1573469,simple,9606,Homo sapiens,GEUV:HG00341,,,,,,,no,,,,,"Centre for Genomic Regulation, Barcelona",ERA169774,,public,A142CFD8769DE89CE02114FB1160BD9B,184142C74138A5FD4A1A3E4889C970DB
SRR5643555,2017-06-05 00:01:07,2017-06-03 11:24:52,45526168,9105233600,45526168,200,5170,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005511/SRR5643555,SRX2881718,DLPFC_Br2020_C2_poly,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP108559,PRJNA389171,,389171,SRS2250619,SAMN07191142,simple,9606,Homo sapiens,DLPFC_Br2020_C2_poly,,,,,male,,no,,,,,,SRA570053,,public,E597DB832005CA3C8A82C876B1A0648A,5020554D287F9EFBC1F190FE6CDD175E
ERR668338,2015-09-16 10:39:21,2015-09-16 10:54:40,30271312,1543836912,0,51,682,,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR668/ERR668338,ERX623671,Sample 81,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP008608,PRJEB7674,,295653,ERS577629,SAMEA3110413,simple,9606,Homo sapiens,E-MTAB-3037:Sample 81,,,,,,,no,,,,,NGS core - The Salk Institute for Biological Studies,ERA375345,,public,7CB802E6B169BA77946BE36E647D65CE,2E89E6D17EB9BB5539DF3DB95576E9DE
SRR3465786,2017-04-06 00:00:08,2016-04-28 14:58:27,49832385,3787261260,0,76,1506,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003384/SRR3465786,SRX1735684,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP074134,PRJNA319965,2,319965,SRS1416638,SAMN04913659,simple,9606,Homo sapiens,GSM2136876,,,,,,,no,,,,,GEO,SRA421183,,public,91CDD3E5A190001EBD6AC6B5120E7207,07A434875197CF1028625F6DA7C6BDD3
SRR1660320,2014-11-24 16:51:09,2014-11-21 21:23:44,111939058,22387811600,111939058,200,14514,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/001621/SRR1660320,SRX765935,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050146,PRJNA268220,2,268220,SRS750212,SAMN03216812,simple,9606,Homo sapiens,GSM1552801,,,,,,,no,,,,,GEO,SRA204208,,public,9B9702703154E82B7088371D05316EBB,A53E1A47E2D1853B48524874C786982D
SRR5023045,2016-11-17 16:05:24,2016-11-15 14:34:48,1693760,86381760,0,51,52,,https://sra-download.ncbi.nlm.nih.gov/traces/sra1/SRR/004905/SRR5023045,SRX2349747,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP093378,PRJNA353627,,353627,SRS1799870,SAMN06018187,simple,9606,Homo sapiens,GSM2392157,,,,,,,no,,,,,GEO,SRA494263,,public,8480AC8E610C72324EA6D02605D78C62,1CDB2A267B0292AB7890D7E565C0241D
